time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
16.3947,86.711,3.302,9.846
16.4047,86.602,3.295,9.824
16.4148,86.476,3.286,9.800
16.4247,86.348,3.277,9.774
16.4348,86.224,3.270,9.747
16.4447,86.090,3.263,9.716
16.4548,85.966,3.256,9.688
16.4648,85.856,3.250,9.663
16.4748,85.752,3.242,9.643
16.4847,85.650,3.231,9.624
16.4947,85.552,3.224,9.605
16.5048,85.446,3.217,9.585
16.5147,85.337,3.210,9.565
16.5248,85.222,3.204,9.538
16.5347,85.093,3.197,9.514
16.5448,84.966,3.189,9.491
16.5548,84.844,3.182,9.466
16.5648,84.721,3.173,9.440
16.5748,84.597,3.163,9.420
16.5847,84.489,3.156,9.396
16.5947,84.379,3.147,9.376
16.6048,84.261,3.137,9.350
16.6148,84.139,3.132,9.327
16.6247,84.002,3.122,9.303
16.6348,83.855,3.114,9.280
16.6447,83.701,3.105,9.259
16.6547,83.547,3.098,9.237
16.6648,83.392,3.089,9.212
16.6747,83.258,3.085,9.183
16.6848,83.140,3.076,9.161
16.6947,83.032,3.070,9.140
16.7048,82.932,3.065,9.118
16.7148,82.827,3.057,9.100
16.7248,82.719,3.046,9.081
16.7347,82.606,3.040,9.055
16.7447,82.496,3.033,9.028
16.7548,82.380,3.026,9.009
16.7647,82.256,3.017,8.984
16.7748,82.126,3.013,8.964
16.7847,81.998,3.004,8.945
16.7948,81.865,2.998,8.923
16.8048,81.734,2.990,8.898
16.8148,81.627,2.983,8.880
16.8248,81.535,2.973,8.859
16.8347,81.432,2.968,8.834
16.8447,81.326,2.957,8.810
16.8548,81.220,2.951,8.789
16.8648,81.094,2.944,8.765
16.8747,80.949,2.938,8.746
16.8848,80.809,2.930,8.727
16.8947,80.672,2.926,8.704
16.9047,80.540,2.918,8.682
16.9148,80.425,2.911,8.661
16.9247,80.325,2.904,8.635
16.9348,80.220,2.897,8.614
16.9447,80.115,2.889,8.596
16.9548,80.013,2.877,8.578
16.9648,79.902,2.871,8.555
16.9748,79.782,2.863,8.538
16.9847,79.663,2.856,8.518
16.9947,79.549,2.849,8.493
17.0048,79.434,2.843,8.467
17.0147,79.325,2.837,8.447
17.0248,79.212,2.829,8.425
17.0347,79.108,2.816,8.402
17.0448,79.005,2.808,8.386
17.0548,78.893,2.803,8.369
17.0648,78.780,2.797,8.349
17.0748,78.670,2.792,8.327
17.0847,78.554,2.791,8.303
17.0947,78.434,2.783,8.277
17.1048,78.312,2.776,8.255
17.1148,78.194,2.769,8.234
17.1247,78.090,2.763,8.216
17.1348,77.987,2.757,8.199
17.1447,77.896,2.754,8.182
17.1547,77.815,2.746,8.163
17.1648,77.736,2.738,8.143
17.1747,77.655,2.732,8.120
17.1848,77.572,2.725,8.102
17.1947,77.478,2.717,8.083
17.2048,77.373,2.707,8.066
17.2148,77.263,2.700,8.046
17.2248,77.146,2.694,8.024
17.2347,77.030,2.688,8.006
17.2447,76.924,2.682,7.984
17.2548,76.834,2.676,7.956
17.2647,76.748,2.672,7.936
17.2748,76.666,2.664,7.917
17.2847,76.586,2.655,7.891
17.2948,76.499,2.646,7.875
17.3048,76.395,2.642,7.859
17.3148,76.281,2.634,7.837
17.3248,76.165,2.627,7.821
17.3347,76.051,2.620,7.805
17.3447,75.938,2.614,7.781
17.3548,75.838,2.609,7.760
17.3648,75.745,2.604,7.741
17.3747,75.655,2.599,7.725
17.3848,75.563,2.596,7.701
17.3947,75.470,2.588,7.686
17.4047,75.377,2.580,7.670
17.4148,75.281,2.574,7.652
17.4247,75.185,2.569,7.632
17.4348,75.088,2.563,7.617
17.4447,74.986,2.558,7.596
17.4548,74.869,2.551,7.576
17.4648,74.752,2.546,7.552
17.4748,74.635,2.539,7.532
17.4847,74.524,2.532,7.510
17.4947,74.420,2.526,7.496
17.5048,74.334,2.521,7.481
17.5147,74.251,2.512,7.463
17.5248,74.160,2.507,7.438
17.5347,74.065,2.498,7.419
17.5448,73.965,2.490,7.397
17.5548,73.854,2.485,7.373
17.5648,73.743,2.479,7.361
17.5748,73.636,2.472,7.351
17.5847,73.520,2.467,7.334
17.5947,73.409,2.463,7.314
17.6048,73.302,2.458,7.299
17.6148,73.198,2.451,7.276
17.6247,73.099,2.444,7.247
17.6348,73.008,2.438,7.225
17.6447,72.913,2.433,7.208
17.6547,72.815,2.425,7.190
17.6648,72.704,2.419,7.174
17.6747,72.578,2.412,7.161
17.6848,72.455,2.404,7.145
17.6947,72.344,2.397,7.123
17.7048,72.253,2.389,7.103
17.7148,72.175,2.384,7.085
17.7248,72.109,2.376,7.066
17.7347,72.039,2.374,7.051
17.7447,71.960,2.370,7.034
17.7548,71.864,2.366,7.017
17.7647,71.764,2.358,6.997
17.7748,71.670,2.355,6.980
17.7847,71.579,2.346,6.960
17.7948,71.494,2.339,6.942
17.8048,71.410,2.333,6.923
17.8148,71.328,2.330,6.905
17.8248,71.246,2.323,6.887
17.8347,71.169,2.317,6.873
17.8447,71.079,2.312,6.862
17.8548,70.988,2.305,6.846
17.8648,70.901,2.299,6.831
17.8747,70.815,2.296,6.814
17.8848,70.725,2.292,6.797
17.8947,70.650,2.287,6.777
17.9047,70.581,2.284,6.760
17.9148,70.511,2.280,6.742
17.9247,70.439,2.271,6.727
17.9348,70.373,2.263,6.707
17.9447,70.311,2.258,6.688
17.9548,70.257,2.251,6.672
17.9648,70.203,2.242,6.654
17.9748,70.134,2.237,6.638
17.9847,70.053,2.233,6.619
17.9947,69.963,2.225,6.605
18.0048,69.854,2.221,6.585
18.0147,69.743,2.216,6.566
18.0248,69.635,2.213,6.547
18.0347,69.541,2.207,6.530
18.0448,69.451,2.205,6.512
18.0548,69.364,2.198,6.502
18.0648,69.270,2.191,6.489
18.0748,69.186,2.185,6.470
18.0847,69.103,2.179,6.456
18.0947,69.019,2.174,6.440
18.1048,68.938,2.170,6.414
18.1148,68.865,2.167,6.396
18.1247,68.782,2.161,6.382
18.1348,68.693,2.156,6.368
18.1447,68.605,2.149,6.355
18.1547,68.520,2.144,6.342
18.1648,68.445,2.137,6.328
18.1747,68.384,2.134,6.314
18.1848,68.324,2.129,6.298
18.1947,68.260,2.125,6.281
18.2048,68.190,2.119,6.266
18.2148,68.109,2.115,6.253
18.2248,68.023,2.110,6.236
18.2347,67.936,2.107,6.222
18.2447,67.850,2.101,6.209
18.2548,67.769,2.097,6.188
18.2647,67.700,2.090,6.168
18.2748,67.639,2.082,6.152
18.2847,67.583,2.075,6.131
18.2948,67.527,2.068,6.107
18.3048,67.466,2.064,6.094
18.3148,67.390,2.057,6.082
18.3248,67.307,2.053,6.067
18.3347,67.231,2.052,6.056
18.3447,67.155,2.052,6.050
18.3548,67.085,2.048,6.040
18.3648,67.026,2.045,6.024
18.3747,66.965,2.040,6.011
18.3848,66.890,2.032,5.995
18.3947,66.809,2.022,5.975
18.4047,66.715,2.014,5.953
18.4148,66.619,2.010,5.938
18.4247,66.524,2.004,5.918
18.4348,66.431,1.999,5.898
18.4447,66.344,1.995,5.881
18.4548,66.282,1.990,5.867
18.4648,66.235,1.984,5.852
18.4748,66.195,1.978,5.836
18.4847,66.164,1.971,5.820
18.4947,66.128,1.969,5.801
18.5048,66.072,1.966,5.782
18.5147,65.997,1.961,5.764
18.5248,65.911,1.956,5.745
18.5347,65.816,1.956,5.729
18.5448,65.722,1.949,5.719
18.5548,65.638,1.943,5.706
18.5648,65.558,1.938,5.698
18.5748,65.483,1.935,5.689
18.5847,65.421,1.926,5.678
18.5947,65.361,1.923,5.670
18.6048,65.289,1.918,5.657
18.6148,65.212,1.912,5.637
18.6247,65.139,1.905,5.620
18.6348,65.059,1.902,5.608
18.6447,64.974,1.892,5.586
18.6547,64.907,1.886,5.568
18.6648,64.847,1.883,5.551
18.6747,64.782,1.879,5.536
18.6848,64.710,1.873,5.518
18.6947,64.638,1.868,5.507
18.7048,64.559,1.865,5.497
18.7148,64.479,1.863,5.489
18.7248,64.410,1.857,5.473
18.7347,64.355,1.853,5.461
18.7447,64.299,1.849,5.445
18.7548,64.242,1.847,5.432
18.7647,64.187,1.842,5.421
18.7748,64.128,1.839,5.416
18.7847,64.059,1.836,5.402
18.7948,63.994,1.835,5.390
18.8048,63.928,1.827,5.373
18.8148,63.860,1.820,5.356
18.8248,63.788,1.814,5.333
18.8347,63.719,1.810,5.318
18.8447,63.658,1.804,5.306
18.8548,63.599,1.800,5.296
18.8648,63.531,1.796,5.283
18.8747,63.455,1.793,5.273
18.8848,63.366,1.789,5.261
18.8947,63.264,1.786,5.245
18.9047,63.163,1.782,5.227
18.9148,63.075,1.780,5.216
18.9247,62.996,1.773,5.196
18.9348,62.929,1.768,5.179
18.9447,62.873,1.762,5.167
18.9548,62.821,1.757,5.155
18.9648,62.769,1.752,5.138
18.9748,62.711,1.748,5.133
18.9847,62.652,1.743,5.121
18.9947,62.596,1.738,5.104
19.0048,62.538,1.733,5.089
19.0147,62.475,1.728,5.072
19.0248,62.408,1.725,5.054
19.0347,62.342,1.721,5.037
19.0448,62.279,1.719,5.025
19.0548,62.222,1.716,5.014
19.0648,62.172,1.713,5.006
19.0748,62.130,1.708,4.994
19.0847,62.083,1.706,4.985
19.0947,62.027,1.701,4.973
19.1048,61.961,1.697,4.956
19.1148,61.887,1.696,4.942
19.1247,61.818,1.693,4.933
19.1348,61.752,1.687,4.923
19.1447,61.691,1.684,4.917
19.1547,61.627,1.679,4.905
19.1648,61.564,1.672,4.893
19.1747,61.510,1.671,4.881
19.1848,61.462,1.669,4.868
19.1947,61.409,1.665,4.850
19.2048,61.359,1.662,4.840
19.2148,61.303,1.659,4.829
19.2248,61.230,1.653,4.813
19.2347,61.159,1.651,4.798
19.2447,61.098,1.650,4.787
19.2548,61.040,1.645,4.777
19.2647,60.987,1.644,4.764
19.2748,60.938,1.643,4.752
19.2847,60.874,1.638,4.742
19.2948,60.799,1.632,4.728
19.3048,60.719,1.630,4.711
19.3148,60.640,1.626,4.700
19.3248,60.566,1.622,4.690
19.3347,60.505,1.615,4.675
19.3447,60.438,1.612,4.665
19.3548,60.367,1.608,4.655
19.3648,60.303,1.605,4.645
19.3747,60.249,1.598,4.628
19.3848,60.200,1.593,4.615
19.3947,60.146,1.589,4.604
19.4047,60.093,1.584,4.593
19.4148,60.039,1.579,4.574
19.4247,59.978,1.577,4.565
19.4348,59.907,1.575,4.559
19.4447,59.841,1.572,4.545
19.4548,59.778,1.570,4.531
19.4648,59.713,1.567,4.521
19.4748,59.651,1.563,4.507
19.4847,59.591,1.556,4.488
19.4947,59.538,1.549,4.478
19.5048,59.501,1.545,4.467
19.5147,59.469,1.542,4.453
19.5248,59.429,1.539,4.443
19.5347,59.386,1.540,4.431
19.5448,59.347,1.539,4.421
19.5548,59.297,1.537,4.411
19.5648,59.237,1.534,4.399
19.5748,59.174,1.531,4.385
19.5847,59.096,1.529,4.378
19.5947,59.011,1.528,4.363
19.6048,58.937,1.528,4.348
19.6148,58.877,1.525,4.337
19.6247,58.833,1.522,4.326
19.6348,58.810,1.515,4.311
19.6447,58.797,1.513,4.298
19.6547,58.776,1.509,4.291
19.6648,58.740,1.505,4.284
19.6747,58.690,1.503,4.272
19.6848,58.627,1.504,4.264
19.6947,58.559,1.502,4.257
19.7048,58.500,1.497,4.241
19.7148,58.449,1.493,4.224
19.7248,58.408,1.491,4.216
19.7347,58.375,1.487,4.200
19.7447,58.337,1.484,4.186
19.7548,58.298,1.483,4.177
19.7647,58.257,1.476,4.170
19.7748,58.207,1.473,4.158
19.7847,58.153,1.470,4.148
19.7948,58.113,1.465,4.133
19.8048,58.075,1.459,4.118
19.8148,58.036,1.460,4.105
19.8248,58.008,1.458,4.089
19.8347,57.981,1.455,4.082
19.8447,57.946,1.456,4.078
19.8548,57.908,1.453,4.070
19.8648,57.868,1.452,4.058
19.8747,57.825,1.451,4.049
19.8848,57.779,1.449,4.035
19.8947,57.733,1.446,4.021
19.9047,57.684,1.445,4.013
19.9148,57.627,1.441,4.008
19.9247,57.562,1.438,4.002
19.9348,57.509,1.435,3.993
19.9447,57.468,1.433,3.980
19.9548,57.433,1.429,3.968
19.9648,57.399,1.427,3.953
19.9748,57.371,1.425,3.942
19.9847,57.342,1.421,3.932
19.9947,57.308,1.418,3.925
20.0048,57.274,1.415,3.917
20.0147,57.244,1.412,3.911
20.0248,57.217,1.408,3.900
20.0347,57.189,1.407,3.888
20.0448,57.159,1.405,3.875
20.0548,57.111,1.403,3.858
20.0648,57.063,1.401,3.844
20.0748,57.022,1.399,3.829
20.0847,56.981,1.396,3.820
20.0947,56.933,1.392,3.811
20.1048,56.895,1.389,3.804
20.1148,56.848,1.387,3.793
20.1247,56.791,1.384,3.788
20.1348,56.734,1.381,3.778
20.1447,56.692,1.382,3.769
20.1547,56.657,1.383,3.764
20.1648,56.629,1.382,3.756
20.1747,56.620,1.381,3.744
20.1848,56.624,1.379,3.735
20.1947,56.621,1.375,3.724
20.2048,56.612,1.372,3.709
20.2148,56.604,1.369,3.693
20.2248,56.589,1.368,3.684
20.2347,56.567,1.364,3.677
20.2447,56.534,1.360,3.668
20.2548,56.498,1.358,3.659
20.2647,56.468,1.357,3.657
20.2748,56.438,1.354,3.646
20.2847,56.409,1.353,3.630
20.2948,56.390,1.353,3.618
20.3048,56.365,1.350,3.610
20.3148,56.328,1.345,3.599
20.3248,56.288,1.344,3.592
20.3347,56.240,1.341,3.586
20.3447,56.181,1.339,3.577
20.3548,56.133,1.340,3.563
20.3648,56.104,1.342,3.550
20.3747,56.082,1.340,3.541
20.3848,56.068,1.339,3.528
20.3947,56.060,1.338,3.519
20.4047,56.052,1.331,3.507
20.4148,56.034,1.327,3.501
20.4247,56.001,1.325,3.493
20.4348,55.955,1.323,3.486
20.4447,55.908,1.320,3.475
20.4548,55.859,1.320,3.471
20.4648,55.812,1.319,3.460
20.4748,55.775,1.318,3.448
20.4847,55.737,1.315,3.435
20.4947,55.700,1.314,3.423
20.5048,55.668,1.312,3.410
20.5147,55.640,1.311,3.402
20.5248,55.606,1.310,3.394
20.5347,55.579,1.308,3.390
20.5448,55.544,1.307,3.384
20.5548,55.501,1.304,3.378
20.5648,55.455,1.301,3.368
20.5748,55.412,1.299,3.357
20.5847,55.371,1.297,3.341
20.5947,55.343,1.296,3.330
20.6048,55.317,1.293,3.318
20.6148,55.298,1.293,3.308
20.6247,55.290,1.292,3.300
20.6348,55.284,1.293,3.296
20.6447,55.268,1.293,3.288
20.6547,55.248,1.292,3.283
20.6648,55.213,1.288,3.274
20.6747,55.159,1.287,3.263
20.6848,55.097,1.285,3.249
20.6947,55.045,1.277,3.241
20.7048,55.012,1.276,3.227
20.7148,54.989,1.275,3.217
20.7248,54.978,1.270,3.207
20.7347,54.976,1.268,3.194
20.7447,54.974,1.271,3.186
20.7548,54.962,1.271,3.180
20.7647,54.935,1.271,3.174
20.7748,54.893,1.271,3.167
20.7847,54.848,1.272,3.163
20.7948,54.803,1.268,3.151
20.8048,54.763,1.265,3.140
20.8148,54.736,1.261,3.132
20.8248,54.716,1.257,3.125
20.8347,54.690,1.254,3.117
20.8447,54.666,1.252,3.111
20.8548,54.640,1.254,3.104
20.8648,54.608,1.252,3.095
20.8747,54.574,1.253,3.087
20.8848,54.543,1.253,3.080
20.8947,54.502,1.253,3.073
20.9047,54.459,1.252,3.063
20.9148,54.429,1.250,3.059
20.9247,54.407,1.245,3.051
20.9348,54.391,1.241,3.044
20.9447,54.379,1.239,3.038
20.9548,54.372,1.236,3.032
20.9648,54.362,1.233,3.015
20.9748,54.351,1.230,3.003
20.9847,54.340,1.228,2.991
20.9947,54.323,1.225,2.978
21.0048,54.293,1.226,2.970
21.0147,54.252,1.228,2.966
21.0248,54.204,1.231,2.960
21.0347,54.158,1.229,2.952
21.0448,54.117,1.228,2.940
21.0548,54.080,1.225,2.929
21.0648,54.048,1.222,2.923
21.0748,54.022,1.219,2.918
21.0847,53.993,1.219,2.911
21.0947,53.966,1.218,2.902
21.1048,53.939,1.217,2.894
21.1148,53.916,1.215,2.883
21.1247,53.899,1.212,2.869
21.1348,53.876,1.212,2.862
21.1447,53.846,1.212,2.858
21.1547,53.815,1.210,2.854
21.1648,53.790,1.209,2.847
21.1747,53.772,1.207,2.843
21.1848,53.757,1.207,2.835
21.1947,53.742,1.207,2.827
21.2048,53.735,1.205,2.820
21.2148,53.724,1.204,2.810
21.2248,53.700,1.204,2.802
21.2347,53.673,1.202,2.794
21.2447,53.648,1.201,2.787
21.2548,53.617,1.201,2.778
21.2647,53.588,1.202,2.772
21.2748,53.564,1.202,2.767
21.2847,53.543,1.200,2.760
21.2948,53.529,1.198,2.755
21.3048,53.527,1.195,2.746
21.3148,53.530,1.193,2.739
21.3248,53.533,1.189,2.727
21.3347,53.532,1.187,2.718
21.3447,53.530,1.187,2.706
21.3548,53.521,1.188,2.701
21.3648,53.507,1.186,2.691
21.3747,53.493,1.185,2.683
21.3848,53.484,1.185,2.676
21.3947,53.477,1.184,2.670
21.4047,53.465,1.183,2.660
21.4148,53.445,1.182,2.660
21.4247,53.420,1.182,2.655
21.4348,53.389,1.179,2.649
21.4447,53.353,1.176,2.643
21.4548,53.312,1.175,2.634
21.4648,53.273,1.175,2.622
21.4748,53.233,1.173,2.618
21.4847,53.195,1.174,2.608
21.4947,53.156,1.174,2.601
21.5048,53.121,1.174,2.596
21.5147,53.097,1.172,2.589
21.5248,53.082,1.169,2.577
21.5347,53.071,1.166,2.571
21.5448,53.063,1.166,2.563
21.5548,53.052,1.161,2.557
21.5648,53.039,1.162,2.550
21.5748,53.019,1.164,2.548
21.5847,52.999,1.164,2.542
21.5947,52.979,1.161,2.536
21.6048,52.962,1.163,2.526
21.6148,52.942,1.161,2.517
21.6247,52.919,1.161,2.507
21.6348,52.901,1.161,2.500
21.6447,52.888,1.160,2.491
21.6547,52.879,1.159,2.485
21.6648,52.868,1.157,2.478
21.6747,52.853,1.152,2.467
21.6848,52.829,1.151,2.454
21.6947,52.797,1.151,2.445
21.7048,52.761,1.151,2.438
21.7148,52.730,1.151,2.432
21.7248,52.714,1.152,2.427
21.7347,52.712,1.153,2.422
21.7447,52.718,1.152,2.413
21.7548,52.731,1.151,2.407
21.7647,52.741,1.146,2.400
21.7748,52.730,1.145,2.392
21.7847,52.709,1.141,2.384
21.7948,52.682,1.140,2.385
21.8048,52.636,1.138,2.377
21.8148,52.583,1.137,2.370
21.8248,52.539,1.135,2.363
21.8347,52.497,1.136,2.360
21.8447,52.457,1.135,2.349
21.8548,52.427,1.135,2.341
21.8648,52.392,1.134,2.332
21.8747,52.350,1.135,2.325
21.8848,52.307,1.133,2.316
21.8947,52.272,1.132,2.310
21.9047,52.261,1.130,2.304
21.9148,52.274,1.133,2.300
21.9247,52.301,1.131,2.295
21.9348,52.332,1.131,2.293
21.9447,52.357,1.127,2.287
21.9548,52.356,1.124,2.282
21.9648,52.338,1.121,2.272
21.9748,52.310,1.120,2.265
21.9847,52.278,1.120,2.254
21.9947,52.243,1.120,2.246
22.0048,52.215,1.121,2.237
22.0147,52.198,1.122,2.234
22.0248,52.186,1.121,2.228
22.0347,52.171,1.118,2.222
22.0448,52.159,1.120,2.215
22.0548,52.142,1.119,2.211
22.0648,52.115,1.117,2.200
22.0748,52.089,1.114,2.187
22.0847,52.065,1.114,2.181
22.0947,52.040,1.112,2.178
22.1048,52.017,1.112,2.168
22.1148,51.998,1.113,2.163
22.1247,51.974,1.116,2.163
22.1348,51.952,1.118,2.153
22.1447,51.939,1.116,2.143
22.1547,51.921,1.115,2.141
22.1648,51.906,1.114,2.138
22.1747,51.899,1.111,2.135
22.1848,51.886,1.108,2.133
22.1947,51.859,1.108,2.132
22.2048,51.827,1.106,2.124
22.2148,51.782,1.104,2.117
22.2248,51.732,1.103,2.107
22.2347,51.689,1.101,2.097
22.2447,51.652,1.103,2.087
22.2548,51.617,1.104,2.079
22.2647,51.597,1.101,2.070
22.2748,51.586,1.099,2.064
22.2847,51.578,1.099,2.063
22.2948,51.576,1.101,2.059
22.3048,51.575,1.100,2.056
22.3148,51.562,1.099,2.051
22.3248,51.535,1.100,2.048
22.3347,51.502,1.097,2.041
22.3447,51.470,1.091,2.039
22.3548,51.444,1.091,2.032
22.3648,51.433,1.089,2.026
22.3747,51.441,1.086,2.018
22.3848,51.449,1.085,2.015
22.3947,51.447,1.084,2.004
22.4047,51.432,1.081,1.995
22.4148,51.409,1.082,1.989
22.4247,51.376,1.085,1.979
22.4348,51.344,1.087,1.974
22.4447,51.322,1.088,1.972
22.4548,51.317,1.089,1.971
22.4648,51.329,1.089,1.961
22.4748,51.352,1.089,1.956
22.4847,51.378,1.089,1.946
22.4947,51.399,1.089,1.938
22.5048,51.410,1.088,1.932
22.5147,51.409,1.088,1.927
22.5248,51.393,1.086,1.926
22.5347,51.364,1.086,1.922
22.5448,51.337,1.084,1.915
22.5548,51.319,1.083,1.909
22.5648,51.303,1.081,1.906
22.5748,51.288,1.079,1.900
22.5847,51.273,1.078,1.891
22.5947,51.252,1.077,1.884
22.6048,51.225,1.078,1.878
22.6148,51.201,1.078,1.866
22.6247,51.186,1.081,1.861
22.6348,51.181,1.084,1.859
22.6447,51.183,1.084,1.853
22.6547,51.180,1.084,1.846
22.6648,51.165,1.083,1.846
22.6747,51.144,1.081,1.838
22.6848,51.121,1.079,1.830
22.6947,51.099,1.078,1.823
22.7048,51.089,1.077,1.816
22.7148,51.089,1.074,1.808
22.7248,51.080,1.072,1.799
22.7347,51.060,1.069,1.792
22.7447,51.041,1.065,1.791
22.7548,51.019,1.064,1.787
22.7647,50.991,1.064,1.788
22.7748,50.973,1.065,1.789
22.7847,50.964,1.067,1.793
22.7948,50.949,1.069,1.788
22.8048,50.937,1.069,1.784
22.8148,50.930,1.067,1.777
22.8248,50.924,1.067,1.766
22.8347,50.922,1.064,1.751
22.8447,50.922,1.061,1.746
22.8548,50.909,1.059,1.744
22.8648,50.887,1.060,1.740
22.8747,50.863,1.061,1.738
22.8848,50.836,1.062,1.740
22.8947,50.813,1.064,1.736
22.9047,50.803,1.066,1.723
22.9148,50.800,1.065,1.713
22.9247,50.790,1.066,1.704
22.9348,50.778,1.065,1.697
22.9447,50.763,1.065,1.688
22.9548,50.738,1.064,1.682
22.9648,50.711,1.064,1.681
22.9748,50.686,1.064,1.682
22.9847,50.656,1.062,1.674
22.9947,50.622,1.062,1.669
23.0048,50.597,1.060,1.665
23.0147,50.583,1.058,1.659
23.0248,50.581,1.055,1.650
23.0347,50.595,1.055,1.648
23.0448,50.615,1.055,1.645
23.0548,50.632,1.056,1.644
23.0648,50.647,1.059,1.635
23.0748,50.656,1.058,1.630
23.0847,50.660,1.059,1.624
23.0947,50.663,1.058,1.613
23.1048,50.650,1.055,1.607
23.1148,50.622,1.051,1.601
23.1247,50.586,1.046,1.595
23.1348,50.543,1.045,1.586
23.1447,50.497,1.045,1.583
23.1547,50.468,1.045,1.577
23.1648,50.451,1.048,1.574
23.1747,50.439,1.053,1.573
23.1848,50.431,1.058,1.567
23.1947,50.428,1.059,1.562
23.2048,50.423,1.057,1.557
23.2148,50.406,1.053,1.549
23.2248,50.381,1.050,1.542
23.2347,50.356,1.044,1.542
23.2447,50.331,1.043,1.541
23.2548,50.309,1.042,1.536
23.2647,50.302,1.045,1.531
23.2748,50.311,1.045,1.528
23.2847,50.323,1.046,1.516
23.2948,50.333,1.045,1.509
23.3048,50.339,1.045,1.505
23.3148,50.334,1.042,1.501
23.3248,50.321,1.041,1.495
23.3347,50.312,1.041,1.497
23.3447,50.303,1.038,1.495
23.3548,50.291,1.038,1.491
23.3648,50.279,1.037,1.484
23.3747,50.266,1.039,1.477
23.3848,50.252,1.038,1.472
23.3947,50.243,1.038,1.462
23.4047,50.251,1.038,1.454
23.4148,50.265,1.038,1.449
23.4247,50.272,1.036,1.448
23.4348,50.271,1.036,1.446
23.4447,50.264,1.036,1.447
23.4548,50.246,1.037,1.443
23.4648,50.230,1.036,1.437
23.4748,50.223,1.034,1.427
23.4847,50.221,1.033,1.417
23.4947,50.224,1.034,1.411
23.5048,50.226,1.031,1.407
23.5147,50.225,1.031,1.405
23.5248,50.216,1.031,1.401
23.5347,50.198,1.031,1.397
23.5448,50.170,1.028,1.394
23.5548,50.138,1.031,1.393
23.5648,50.106,1.031,1.391
23.5748,50.081,1.031,1.390
23.5847,50.066,1.033,1.384
23.5947,50.058,1.037,1.377
23.6048,50.055,1.036,1.374
23.6148,50.058,1.037,1.367
23.6247,50.061,1.038,1.361
23.6348,50.056,1.037,1.358
23.6447,50.049,1.036,1.352
23.6547,50.036,1.033,1.346
23.6648,50.018,1.030,1.341
23.6747,49.996,1.030,1.341
23.6848,49.974,1.030,1.339
23.6947,49.956,1.029,1.331
23.7048,49.949,1.030,1.323
23.7148,49.948,1.030,1.319
23.7248,49.953,1.028,1.309
23.7347,49.964,1.026,1.308
23.7447,49.974,1.024,1.308
23.7548,49.970,1.024,1.309
23.7647,49.954,1.025,1.305
23.7748,49.932,1.025,1.305
23.7847,49.906,1.024,1.298
23.7948,49.879,1.024,1.291
23.8048,49.861,1.023,1.285
23.8148,49.859,1.023,1.280
23.8248,49.868,1.021,1.275
23.8347,49.882,1.025,1.268
23.8447,49.898,1.028,1.266
23.8548,49.915,1.029,1.263
23.8648,49.920,1.027,1.262
23.8747,49.906,1.029,1.261
23.8848,49.884,1.028,1.260
23.8947,49.863,1.024,1.252
23.9047,49.841,1.025,1.247
23.9148,49.817,1.024,1.240
23.9247,49.795,1.023,1.232
23.9348,49.773,1.022,1.229
23.9447,49.750,1.023,1.226
23.9548,49.730,1.020,1.221
23.9648,49.715,1.019,1.213
23.9748,49.713,1.018,1.209
23.9847,49.725,1.017,1.200
23.9947,49.737,1.018,1.195
24.0048,49.744,1.020,1.189
24.0147,49.744,1.025,1.188
24.0248,49.735,1.029,1.181
24.0347,49.723,1.031,1.178
24.0448,49.708,1.030,1.180
24.0548,49.690,1.028,1.177
24.0648,49.676,1.024,1.172
24.0748,49.670,1.022,1.170
24.0847,49.666,1.018,1.170
24.0947,49.660,1.018,1.166
24.1048,49.650,1.015,1.162
24.1148,49.637,1.016,1.157
24.1247,49.621,1.014,1.152
24.1348,49.607,1.016,1.146
24.1447,49.599,1.016,1.136
24.1547,49.600,1.019,1.128
24.1648,49.605,1.018,1.123
24.1747,49.608,1.022,1.120
24.1848,49.609,1.020,1.118
24.1947,49.604,1.020,1.118
24.2048,49.602,1.019,1.120
24.2148,49.600,1.019,1.117
24.2248,49.602,1.014,1.110
24.2347,49.603,1.013,1.104
24.2447,49.598,1.011,1.097
24.2548,49.579,1.010,1.099
24.2647,49.555,1.011,1.099
24.2748,49.530,1.010,1.099
24.2847,49.504,1.008,1.089
24.2948,49.479,1.010,1.088
24.3048,49.461,1.010,1.076
24.3148,49.444,1.010,1.067
24.3248,49.427,1.012,1.065
24.3347,49.415,1.016,1.069
24.3447,49.406,1.015,1.063
24.3548,49.409,1.013,1.063
24.3648,49.420,1.013,1.061
24.3747,49.421,1.011,1.053
24.3848,49.409,1.008,1.046
24.3947,49.401,1.006,1.044
24.4047,49.390,1.007,1.038
24.4148,49.377,1.006,1.032
24.4247,49.369,1.007,1.030
24.4348,49.363,1.006,1.029
24.4447,49.356,1.007,1.022
24.4548,49.350,1.004,1.019
24.4648,49.345,1.002,1.018
24.4748,49.334,1.001,1.017
24.4847,49.325,1.002,1.014
24.4947,49.316,1.004,1.009
24.5048,49.304,1.007,1.004
24.5147,49.278,1.010,1.000
24.5248,49.251,1.010,0.993
24.5347,49.231,1.009,0.987
24.5448,49.223,1.007,0.988
24.5548,49.219,1.006,0.981
24.5648,49.222,1.004,0.978
24.5748,49.231,1.003,0.976
24.5847,49.239,1.003,0.970
24.5947,49.234,1.003,0.965
