time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
24.6048,39.507,1.074,2.056
24.6148,39.527,1.072,2.054
24.6247,39.585,1.070,2.051
24.6348,39.625,1.070,2.045
24.6448,39.622,1.072,2.044
24.6547,39.636,1.068,2.039
24.6648,39.647,1.070,2.035
24.6747,39.632,1.068,2.025
24.6848,39.580,1.069,2.015
24.6947,39.539,1.067,2.004
24.7048,39.513,1.067,2.001
24.7148,39.468,1.064,1.994
24.7248,39.395,1.064,1.989
24.7347,39.370,1.063,1.984
24.7447,39.376,1.060,1.984
24.7548,39.364,1.062,1.979
24.7647,39.338,1.063,1.973
24.7748,39.316,1.066,1.969
24.7847,39.282,1.065,1.971
24.7948,39.232,1.064,1.967
24.8048,39.198,1.064,1.958
24.8148,39.212,1.065,1.955
24.8248,39.253,1.063,1.948
24.8347,39.298,1.061,1.938
24.8447,39.350,1.061,1.932
24.8548,39.384,1.058,1.929
24.8648,39.385,1.058,1.922
24.8747,39.383,1.055,1.925
24.8848,39.374,1.049,1.925
24.8948,39.337,1.042,1.924
24.9047,39.278,1.036,1.920
24.9148,39.220,1.023,1.922
24.9247,39.162,1.010,1.921
24.9348,39.104,0.998,1.921
24.9447,39.065,0.985,1.922
24.9548,39.062,0.973,1.919
24.9648,39.074,0.965,1.920
24.9748,39.090,0.960,1.916
24.9847,39.114,0.959,1.917
24.9947,39.140,0.962,1.914
25.0048,39.151,0.964,1.921
25.0147,39.148,0.966,1.919
25.0248,39.157,0.971,1.922
25.0347,39.189,0.973,1.923
25.0448,39.221,0.974,1.924
25.0548,39.253,0.974,1.925
25.0648,39.299,0.973,1.925
25.0748,39.328,0.973,1.926
25.0847,39.318,0.972,1.924
25.0947,39.310,0.969,1.924
25.1048,39.321,0.966,1.926
25.1148,39.327,0.968,1.930
25.1247,39.322,0.967,1.930
25.1348,39.325,0.969,1.932
25.1448,39.329,0.972,1.936
25.1547,39.327,0.976,1.936
25.1648,39.318,0.976,1.937
25.1747,39.333,0.976,1.937
25.1848,39.371,0.977,1.935
25.1947,39.409,0.977,1.940
25.2048,39.436,0.975,1.943
25.2148,39.468,0.972,1.947
25.2248,39.480,0.968,1.948
25.2347,39.457,0.964,1.950
25.2447,39.438,0.961,1.947
25.2548,39.427,0.963,1.945
25.2647,39.420,0.965,1.944
25.2748,39.416,0.970,1.946
25.2847,39.425,0.972,1.948
25.2948,39.428,0.977,1.947
25.3048,39.425,0.978,1.950
25.3148,39.418,0.977,1.951
25.3248,39.425,0.976,1.948
25.3347,39.449,0.977,1.947
25.3447,39.474,0.973,1.947
25.3548,39.493,0.972,1.945
25.3648,39.501,0.969,1.946
25.3747,39.495,0.970,1.950
25.3848,39.467,0.969,1.957
25.3948,39.432,0.971,1.965
25.4047,39.405,0.975,1.967
25.4148,39.394,0.978,1.966
25.4247,39.403,0.977,1.966
25.4348,39.422,0.976,1.969
25.4447,39.442,0.975,1.967
25.4548,39.459,0.972,1.969
25.4648,39.464,0.972,1.972
25.4748,39.451,0.976,1.979
25.4847,39.439,0.978,1.981
25.4947,39.432,0.980,1.985
25.5048,39.420,0.981,1.987
25.5147,39.431,0.981,1.988
25.5248,39.462,0.977,1.984
25.5347,39.480,0.975,1.982
25.5448,39.502,0.971,1.978
25.5548,39.537,0.969,1.977
25.5648,39.560,0.966,1.977
25.5748,39.562,0.966,1.976
25.5847,39.576,0.964,1.974
25.5947,0.000,0.964,1.974
