time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
8.2048,398.117,24.467,37.371
8.2147,397.922,24.444,37.362
8.2248,397.594,24.415,37.352
8.2348,397.156,24.403,37.341
8.2447,396.753,24.431,37.328
8.2547,396.610,24.421,37.316
8.2647,396.589,24.426,37.304
8.2748,396.586,24.416,37.293
8.2847,396.647,24.390,37.283
8.2947,396.585,24.327,37.270
8.3048,396.384,24.303,37.259
8.3148,396.082,24.274,37.247
8.3247,395.816,24.257,37.237
8.3347,395.633,24.249,37.224
8.3448,395.588,24.258,37.216
8.3547,395.602,24.263,37.209
8.3647,395.610,24.272,37.199
8.3748,395.681,24.283,37.191
8.3848,395.725,24.303,37.185
8.3947,395.746,24.323,37.180
8.4047,395.772,24.344,37.175
8.4147,395.961,24.366,37.171
8.4247,396.278,24.385,37.160
8.4347,396.558,24.396,37.152
8.4448,396.761,24.411,37.139
8.4548,397.111,24.425,37.123
8.4647,397.414,24.411,37.109
8.4748,397.320,24.419,37.098
8.4848,397.150,24.410,37.083
8.4947,397.129,24.393,37.074
8.5047,396.921,24.368,37.064
8.5147,396.506,24.346,37.055
8.5248,396.285,24.303,37.043
8.5347,396.144,24.276,37.030
8.5447,395.880,24.264,37.021
8.5548,395.595,24.263,37.010
8.5648,395.544,24.275,36.998
8.5747,395.683,24.283,36.988
8.5847,395.883,24.284,36.979
8.5948,395.958,24.278,36.965
8.6047,395.974,24.252,36.954
8.6147,395.928,24.245,36.946
8.6248,395.693,24.243,36.938
8.6348,395.472,24.244,36.928
8.6447,395.330,24.237,36.923
8.6547,395.273,24.244,36.917
8.6647,395.244,24.223,36.902
8.6747,395.235,24.216,36.884
8.6847,395.150,24.230,36.875
8.6948,395.176,24.231,36.865
8.7048,395.363,24.223,36.850
8.7147,395.456,24.220,36.843
8.7248,395.528,24.223,36.838
8.7348,395.754,24.224,36.826
8.7447,396.052,24.227,36.813
8.7547,396.235,24.214,36.801
8.7647,396.318,24.206,36.789
8.7748,396.298,24.177,36.778
8.7847,396.053,24.136,36.771
8.7947,395.744,24.123,36.761
8.8048,395.414,24.119,36.753
8.8148,395.299,24.141,36.743
8.8247,395.327,24.166,36.729
8.8347,395.474,24.190,36.718
8.8448,395.713,24.206,36.707
8.8547,396.052,24.241,36.694
8.8647,396.423,24.240,36.685
8.8748,396.655,24.221,36.675
8.8848,396.635,24.203,36.661
8.8947,396.395,24.186,36.653
8.9047,395.992,24.140,36.644
8.9147,395.439,24.113,36.631
8.9247,394.921,24.103,36.620
8.9347,394.675,24.092,36.610
8.9448,394.608,24.080,36.598
8.9548,394.639,24.084,36.585
8.9647,394.777,24.085,36.572
8.9748,394.966,24.080,36.559
8.9848,395.112,24.062,36.547
8.9947,395.120,24.055,36.532
9.0047,394.891,24.040,36.518
9.0147,394.683,24.032,36.510
9.0248,394.562,24.037,36.500
9.0347,394.513,24.071,36.487
9.0447,394.693,24.090,36.481
9.0548,395.087,24.082,36.472
9.0648,395.311,24.059,36.461
9.0747,395.263,24.028,36.449
9.0847,394.966,23.979,36.439
9.0948,394.462,23.935,36.422
9.1047,394.014,23.932,36.411
9.1147,393.715,23.939,36.399
9.1248,393.629,23.946,36.391
9.1348,393.720,23.982,36.380
9.1447,393.943,23.984,36.372
9.1547,394.179,23.970,36.364
9.1647,394.204,23.959,36.353
9.1747,394.123,23.951,36.341
9.1847,394.143,23.902,36.334
9.1948,394.051,23.885,36.324
9.2048,393.755,23.871,36.308
9.2147,393.519,23.862,36.298
9.2248,393.369,23.866,36.290
9.2348,393.195,23.872,36.280
9.2447,393.123,23.895,36.270
9.2547,393.240,23.905,36.256
9.2647,393.517,23.914,36.236
9.2748,393.738,23.903,36.222
9.2847,393.785,23.907,36.208
9.2947,393.706,23.889,36.195
9.3048,393.556,23.873,36.191
9.3148,393.297,23.880,36.186
9.3247,393.065,23.890,36.175
9.3347,392.991,23.887,36.164
9.3448,393.189,23.882,36.153
9.3547,393.330,23.887,36.141
9.3647,393.346,23.861,36.131
9.3748,393.324,23.834,36.126
9.3848,393.227,23.820,36.114
9.3947,392.926,23.798,36.104
9.4047,392.664,23.775,36.096
9.4147,392.546,23.768,36.091
9.4247,392.486,23.757,36.077
9.4347,392.462,23.743,36.066
9.4448,392.476,23.745,36.055
9.4548,392.546,23.764,36.045
9.4647,392.709,23.783,36.025
9.4748,392.939,23.800,36.012
9.4848,393.175,23.798,36.001
9.4947,393.295,23.797,35.991
9.5047,393.284,23.787,35.976
9.5147,393.185,23.767,35.963
9.5248,393.041,23.754,35.956
9.5347,392.957,23.735,35.942
9.5447,392.968,23.734,35.927
9.5548,393.029,23.722,35.915
9.5648,393.129,23.729,35.908
9.5747,393.238,23.723,35.898
9.5847,393.306,23.743,35.893
9.5948,393.280,23.749,35.886
9.6047,393.280,23.761,35.878
9.6147,393.314,23.744,35.867
9.6248,393.297,23.724,35.853
9.6348,393.152,23.698,35.840
9.6447,393.053,23.672,35.829
9.6547,392.984,23.650,35.815
9.6647,392.862,23.650,35.807
9.6747,392.805,23.672,35.798
9.6847,392.896,23.679,35.787
9.6947,393.031,23.691,35.778
9.7047,393.137,23.691,35.771
9.7147,393.152,23.677,35.757
9.7247,393.088,23.655,35.746
9.7348,392.978,23.641,35.734
9.7447,392.801,23.619,35.721
9.7547,392.589,23.605,35.711
9.7647,392.441,23.595,35.701
9.7747,392.295,23.580,35.689
9.7847,392.157,23.577,35.678
9.7947,392.083,23.591,35.672
9.8047,392.096,23.587,35.660
9.8148,392.138,23.586,35.650
9.8247,392.230,23.594,35.636
9.8347,392.333,23.596,35.624
9.8447,392.408,23.575,35.609
9.8547,392.372,23.576,35.595
9.8647,392.345,23.572,35.581
9.8747,392.362,23.551,35.571
9.8848,392.377,23.548,35.558
9.8947,392.359,23.544,35.544
9.9047,392.448,23.526,35.532
9.9147,392.486,23.512,35.525
9.9247,392.446,23.507,35.514
9.9347,392.378,23.485,35.505
9.9447,392.320,23.484,35.495
9.9547,392.233,23.493,35.483
9.9647,392.210,23.498,35.471
9.9747,392.245,23.506,35.463
9.9848,392.367,23.506,35.453
9.9947,392.490,23.505,35.447
10.0047,392.513,23.493,35.438
10.0147,392.542,23.487,35.427
10.0247,392.546,23.478,35.415
10.0347,392.450,23.479,35.401
10.0447,392.346,23.464,35.382
10.0547,392.330,23.458,35.363
10.0648,392.265,23.439,35.345
10.0747,392.214,23.429,35.330
10.0847,392.223,23.417,35.321
10.0947,392.233,23.420,35.314
10.1047,392.206,23.414,35.306
10.1147,392.203,23.407,35.303
10.1247,392.194,23.398,35.293
10.1348,392.117,23.397,35.276
10.1447,392.078,23.399,35.265
10.1547,392.173,23.388,35.256
10.1647,392.216,23.393,35.241
10.1747,392.200,23.387,35.229
10.1847,392.228,23.384,35.215
10.1947,392.254,23.361,35.204
10.2047,392.209,23.363,35.193
10.2147,392.166,23.340,35.182
10.2247,392.134,23.327,35.175
10.2348,392.078,23.311,35.167
10.2447,392.034,23.308,35.158
10.2547,392.033,23.299,35.150
10.2647,392.059,23.303,35.138
10.2747,392.103,23.315,35.127
10.2847,392.190,23.328,35.120
10.2947,392.293,23.317,35.110
10.3047,392.316,23.306,35.100
10.3148,392.294,23.306,35.093
10.3247,392.289,23.291,35.087
10.3347,392.246,23.260,35.080
10.3447,392.130,23.256,35.070
10.3547,392.034,23.247,35.057
10.3647,391.988,23.245,35.046
10.3747,391.963,23.245,35.037
10.3848,391.991,23.251,35.030
10.3947,392.068,23.242,35.020
10.4047,392.154,23.247,35.008
10.4147,392.224,23.234,34.993
10.4247,392.277,23.236,34.977
10.4347,392.294,23.226,34.959
10.4447,392.300,23.210,34.946
10.4547,392.298,23.184,34.939
10.4647,392.283,23.167,34.927
10.4747,392.251,23.140,34.918
10.4848,392.207,23.134,34.906
10.4947,392.156,23.137,34.897
10.5047,392.141,23.148,34.884
10.5147,392.158,23.155,34.874
10.5247,392.177,23.154,34.863
10.5347,392.199,23.145,34.854
10.5447,392.155,23.141,34.841
10.5547,392.037,23.144,34.828
10.5648,391.925,23.141,34.819
10.5747,391.883,23.146,34.805
10.5847,391.888,23.148,34.792
10.5947,391.945,23.154,34.779
10.6047,392.035,23.153,34.767
10.6147,392.125,23.157,34.757
10.6247,392.168,23.154,34.748
10.6348,392.155,23.141,34.737
10.6447,392.123,23.119,34.728
10.6547,392.035,23.096,34.719
10.6647,391.914,23.063,34.708
10.6747,391.819,23.036,34.693
10.6847,391.735,23.036,34.682
10.6947,391.673,23.038,34.669
10.7047,391.708,23.034,34.659
10.7147,391.765,23.038,34.648
10.7247,391.777,23.044,34.642
10.7348,391.749,23.030,34.630
10.7447,391.710,23.016,34.618
10.7547,391.647,23.021,34.606
10.7647,391.586,23.009,34.593
10.7747,391.567,22.996,34.579
10.7847,391.587,22.987,34.570
10.7947,391.631,22.981,34.561
10.8047,391.718,22.969,34.547
10.8148,391.790,22.965,34.534
10.8247,391.824,22.970,34.518
10.8347,391.847,22.978,34.502
10.8447,391.878,22.983,34.491
10.8547,391.891,22.982,34.483
10.8647,391.910,22.979,34.475
10.8747,391.922,22.963,34.469
10.8848,391.917,22.953,34.460
10.8947,391.888,22.938,34.448
10.9047,391.903,22.936,34.435
10.9147,391.928,22.927,34.421
10.9247,391.955,22.928,34.408
10.9347,391.985,22.915,34.397
10.9447,392.007,22.904,34.388
10.9547,391.949,22.891,34.374
10.9647,391.848,22.883,34.361
10.9747,391.766,22.868,34.351
10.9848,391.730,22.863,34.340
10.9947,391.682,22.892,34.324
11.0047,391.641,22.885,34.318
11.0147,391.729,22.883,34.313
11.0247,391.825,22.899,34.298
11.0347,391.874,22.910,34.286
11.0447,391.980,22.885,34.273
11.0547,392.065,22.881,34.257
11.0648,392.018,22.886,34.245
11.0747,391.969,22.868,34.238
11.0847,391.966,22.837,34.227
11.0947,391.900,22.826,34.218
11.1047,391.813,22.812,34.209
11.1147,391.716,22.791,34.195
11.1247,391.665,22.787,34.181
11.1348,391.619,22.803,34.168
11.1447,391.623,22.804,34.157
11.1547,391.682,22.812,34.144
11.1647,391.747,22.816,34.131
11.1747,391.700,22.816,34.116
11.1847,391.619,22.803,34.109
11.1947,391.529,22.785,34.097
11.2047,391.447,22.763,34.088
11.2147,391.371,22.738,34.078
11.2247,391.340,22.735,34.073
11.2348,391.317,22.739,34.065
11.2447,391.340,22.739,34.054
11.2547,391.416,22.742,34.045
11.2647,391.501,22.742,34.040
11.2747,391.546,22.720,34.031
11.2847,391.573,22.683,34.013
11.2947,391.527,22.680,33.999
11.3047,391.376,22.670,33.988
11.3148,391.224,22.659,33.970
11.3247,391.155,22.651,33.956
11.3347,391.116,22.658,33.946
11.3447,391.094,22.650,33.937
11.3547,391.109,22.630,33.927
11.3647,391.163,22.619,33.918
11.3747,391.167,22.614,33.906
11.3848,391.142,22.613,33.898
11.3947,391.141,22.612,33.890
11.4047,391.161,22.640,33.882
11.4147,391.184,22.674,33.871
11.4247,391.283,22.697,33.863
11.4347,391.406,22.692,33.848
11.4447,391.457,22.702,33.833
11.4547,391.399,22.695,33.815
11.4647,391.231,22.662,33.800
11.4747,390.952,22.640,33.785
11.4848,390.598,22.649,33.777
11.4947,390.269,22.632,33.768
11.5047,390.060,22.620,33.760
11.5147,389.978,22.618,33.753
11.5247,389.960,22.615,33.743
11.5347,390.018,22.601,33.728
11.5447,390.131,22.575,33.718
11.5547,390.203,22.545,33.708
11.5648,390.218,22.528,33.701
11.5747,390.191,22.527,33.695
11.5847,390.174,22.511,33.692
11.5947,390.144,22.518,33.686
11.6047,390.077,22.518,33.677
11.6147,389.984,22.513,33.667
11.6247,389.881,22.493,33.654
11.6348,389.750,22.512,33.641
11.6447,389.650,22.527,33.626
11.6547,389.670,22.544,33.613
