time_ms,status,altitude_m,speed_ms,accel_ms2
182604,5,2656,0,0
182624,5,2656,0,0
182644,5,2656,0,0
182664,5,2656,0,0
182684,5,2655,0,0
182704,5,2656,0,0
182724,5,2655,0,0
182744,5,2655,0,0
182764,5,2655,0,0
182784,5,2655,0,0
182804,5,2655,0,0
182824,5,2655,0,0
182844,5,2655,0,0
182864,5,2655,0,0
182884,5,2654,0,0
182904,5,2654,0,0
182924,5,2654,0,0
182944,5,2654,0,0
182964,5,2654,0,0
182984,5,2654,0,0
183004,5,2653,0,0
183024,5,2653,0,0
183044,5,2653,0,0
183064,5,2653,0,0
183084,5,2653,0,0
183104,5,2653,0,0
183124,5,2653,0,0
183144,5,2653,0,0
183164,5,2653,0,0
183184,5,2652,0,0
183204,5,2652,0,0
183224,5,2652,0,0
183244,5,2652,0,0
183264,5,2652,0,0
183284,5,2652,0,0
183304,5,2652,0,0
183324,5,2652,0,0
183344,5,2652,0,0
183364,5,2652,0,0
183384,5,2652,0,0
183404,5,2652,0,0
183424,5,2652,0,0
183444,5,2652,0,0
183464,5,2651,0,0
183484,5,2651,0,0
183504,5,2651,0,0
183524,5,2651,0,0
183544,5,2651,0,0
183564,5,2651,0,0
183584,5,2650,0,0
183604,5,2650,0,0
183624,5,2650,0,0
183644,5,2650,0,0
183664,5,2650,0,0
183684,5,2650,0,0
183704,5,2650,0,0
183724,5,2650,0,0
183744,5,2650,0,0
183764,5,2649,0,0
183784,5,2649,0,0
183804,5,2649,0,0
183824,5,2649,0,0
183844,5,2649,0,0
183864,5,2648,0,0
183884,5,2648,0,0
183904,5,2648,0,0
183924,5,2648,0,0
183944,5,2648,0,0
183964,5,2648,0,0
183984,5,2648,0,0
184004,5,2647,0,0
184024,5,2647,0,0
184044,5,2647,0,0
184064,5,2647,0,0
184084,5,2647,0,0
184104,5,2647,0,0
184124,5,2647,0,0
184144,5,2647,0,0
184164,5,2647,0,0
184184,5,2647,0,0
184204,5,2647,0,0
184224,5,2646,0,0
184244,5,2646,0,0
184264,5,2646,0,0
184284,5,2646,0,0
184304,5,2646,0,0
184324,5,2646,0,0
184344,5,2646,0,0
184364,5,2646,0,0
184384,5,2646,0,0
184404,5,2646,0,0
184424,5,2646,0,0
184444,5,2645,0,0
184464,5,2645,0,0
184484,5,2645,0,0
184504,5,2645,0,0
184524,5,2645,0,0
184544,5,2645,0,0
184564,5,2645,0,0
184584,5,2645,0,0
184604,5,2645,0,0
184624,5,2645,0,0
184644,5,2644,0,0
184664,5,2644,0,0
184684,5,2644,0,0
184704,5,2644,0,0
184724,5,2644,0,0
184744,5,2644,0,0
184764,5,2644,0,0
184784,5,2644,0,0
184804,5,2643,0,0
184824,5,2643,0,0
184844,5,2643,0,0
184864,5,2643,0,0
184884,5,2643,0,0
184904,5,2642,0,0
184924,5,2642,0,0
184944,5,2642,0,0
184964,5,2642,0,0
184984,5,2642,0,0
185004,5,2642,0,0
185024,5,2642,0,0
185044,5,2641,0,0
185064,5,2641,0,0
185084,5,2641,0,0
185104,5,2641,0,0
185124,5,2641,0,0
185144,5,2641,0,0
185164,5,2641,0,0
185184,5,2640,0,0
185204,5,2640,0,0
185224,5,2640,0,0
185244,5,2640,0,0
185264,5,2640,0,0
185284,5,2640,0,0
185304,5,2640,0,0
185324,5,2640,0,0
185344,5,2640,0,0
185364,5,2640,0,0
185384,5,2640,0,0
185404,5,2640,0,0
185424,5,2640,0,0
185444,5,2640,0,0
185464,5,2640,0,0
185484,5,2639,0,0
185504,5,2639,0,0
185524,5,2639,0,0
185544,5,2639,0,0
185564,5,2639,0,0
185584,5,2639,0,0
185604,5,2639,0,0
185624,5,2639,0,0
185644,5,2639,0,0
185664,5,2639,0,0
185684,5,2639,0,0
185704,5,2638,0,0
185724,5,2638,0,0
185744,5,2638,0,0
185764,5,2638,0,0
185784,5,2638,0,0
185804,5,2638,0,0
185824,5,2638,0,0
185844,5,2637,0,0
185864,5,2637,0,0
185884,5,2637,0,0
185904,5,2637,0,0
185924,5,2637,0,0
185944,5,2637,0,0
185964,5,2637,0,0
185984,5,2637,0,0
186004,5,2636,0,0
186024,5,2636,0,0
186044,5,2636,0,0
186064,5,2636,0,0
186084,5,2636,0,0
186104,5,2636,0,0
186124,5,2636,0,0
186144,5,2636,0,0
186164,5,2636,0,0
186184,5,2636,0,0
186204,5,2635,0,0
186224,5,2635,0,0
186244,5,2635,0,0
186264,5,2635,0,0
186284,5,2635,0,0
186304,5,2635,0,0
186324,5,2635,0,0
186344,5,2635,0,0
186364,5,2634,0,0
186384,5,2634,0,0
186404,5,2634,0,0
186424,5,2634,0,0
186444,5,2634,0,0
186464,5,2634,0,0
186484,5,2634,0,0
186504,5,2634,0,0
186524,5,2634,0,0
186544,5,2634,0,0
186564,5,2634,0,0
186584,5,2633,0,0
186604,5,2633,0,0
186624,5,2633,0,0
186644,5,2633,0,0
186664,5,2633,0,0
186684,5,2633,0,0
186704,5,2633,0,0
186724,5,2632,0,0
186744,5,2632,0,0
186764,5,2632,0,0
186784,5,2632,0,0
186804,5,2632,0,0
186824,5,2632,0,0
186844,5,2632,0,0
186864,5,2632,0,0
186884,5,2632,0,0
186904,5,2631,0,0
186924,5,2631,0,0
186944,5,2631,0,0
186964,5,2631,0,0
186984,5,2631,0,0
187004,5,2631,0,0
187024,5,2631,0,0
187044,5,2631,0,0
187064,5,2631,0,0
187084,5,2630,0,0
187104,5,2630,0,0
187124,5,2630,0,0
187144,5,2630,0,0
187164,5,2630,0,0
187184,5,2630,0,0
187204,5,2630,0,0
187224,5,2630,0,0
187244,5,2630,0,0
187264,5,2630,0,0
187284,5,2629,0,0
187304,5,2629,0,0
187324,5,2629,0,0
187344,5,2629,0,0
187364,5,2629,0,0
187384,5,2629,0,0
187404,5,2629,0,0
187424,5,2629,0,0
187444,5,2628,0,0
187464,5,2628,0,0
187484,5,2628,0,0
187504,5,2628,0,0
187524,5,2628,0,0
187544,5,2628,0,0
187564,5,2628,0,0
187584,5,2628,0,0
187604,5,2628,0,0
187624,5,2628,0,0
187644,5,2628,0,0
187664,5,2628,0,0
187684,5,2628,0,0
187704,5,2627,0,0
187724,5,2627,0,0
187744,5,2627,0,0
187764,5,2627,0,0
187784,5,2627,0,0
187804,5,2627,0,0
187824,5,2627,0,0
187844,5,2627,0,0
187864,5,2627,0,0
187884,5,2626,0,0
187904,5,2626,0,0
187924,5,2626,0,0
187944,5,2626,0,0
187964,5,2626,0,0
187984,5,2626,0,0
188004,5,2626,0,0
188024,5,2626,0,0
188044,5,2626,0,0
188064,5,2626,0,0
188084,5,2625,0,0
188104,5,2625,0,0
188124,5,2625,0,0
188144,5,2625,0,0
188164,5,2625,0,0
188184,5,2625,0,0
188204,5,2625,0,0
188224,5,2625,0,0
188244,5,2624,0,0
188264,5,2624,0,0
188284,5,2624,0,0
188304,5,2624,0,0
188324,5,2624,0,0
188344,5,2624,0,0
188364,5,2624,0,0
188384,5,2624,0,0
188404,5,2624,0,0
188424,5,2623,0,0
188444,5,2623,0,0
188464,5,2623,0,0
188484,5,2623,0,0
188504,5,2623,0,0
188524,5,2623,0,0
188544,5,2623,0,0
188564,5,2622,0,0
188584,5,2622,0,0
188604,5,2622,0,0
188624,5,2622,0,0
188644,5,2622,0,0
188664,5,2622,0,0
188684,5,2622,0,0
188704,5,2621,0,0
188724,5,2621,0,0
188744,5,2621,0,0
188764,5,2621,0,0
188784,5,2621,0,0
188804,5,2621,0,0
188824,5,2621,0,0
188844,5,2621,0,0
188864,5,2621,0,0
188884,5,2621,0,0
188904,5,2621,0,0
188924,5,2620,0,0
188944,5,2620,0,0
188964,5,2620,0,0
188984,5,2620,0,0
189004,5,2620,0,0
189024,5,2620,0,0
189044,5,2620,0,0
189064,5,2620,0,0
189084,5,2620,0,0
189104,5,2620,0,0
189124,5,2620,0,0
189144,5,2620,0,0
189164,5,2619,0,0
189184,5,2619,0,0
189204,5,2619,0,0
189224,5,2619,0,0
189244,5,2619,0,0
189264,5,2618,0,0
189284,5,2618,0,0
189304,5,2618,0,0
189324,5,2618,0,0
189344,5,2618,0,0
189364,5,2617,0,0
189384,5,2617,0,0
189404,5,2617,0,0
189424,5,2617,0,0
189444,5,2617,0,0
189464,5,2617,0,0
189484,5,2617,0,0
189504,5,2617,0,0
189524,5,2616,0,0
189544,5,2616,0,0
189564,5,2616,0,0
189584,5,2616,0,0
189604,5,2616,0,0
189624,5,2616,0,0
189644,5,2616,0,0
189664,5,2616,0,0
189684,5,2615,0,0
189704,5,2615,0,0
189724,5,2615,0,0
189744,5,2615,0,0
189764,5,2615,0,0
189784,5,2615,0,0
189804,5,2615,0,0
189824,5,2615,0,0
189844,5,2615,0,0
189864,5,2614,0,0
189884,5,2614,0,0
189904,5,2614,0,0
189924,5,2614,0,0
189944,5,2614,0,0
189964,5,2614,0,0
189984,5,2614,0,0
190004,5,2614,0,0
190024,5,2614,0,0
190044,5,2614,0,0
190064,5,2613,0,0
190084,5,2613,0,0
190104,5,2613,0,0
190124,5,2613,0,0
190144,5,2613,0,0
190164,5,2613,0,0
190184,5,2613,0,0
190204,5,2612,0,0
190224,5,2612,0,0
190244,5,2612,0,0
190264,5,2612,0,0
190284,5,2612,0,0
190304,5,2612,0,0
190324,5,2612,0,0
190344,5,2612,0,0
190364,5,2612,0,0
190384,5,2611,0,0
190404,5,2611,0,0
190424,5,2611,0,0
190444,5,2611,0,0
190464,5,2611,0,0
190484,5,2611,0,0
190504,5,2611,0,0
190524,5,2611,0,0
190544,5,2611,0,0
190564,5,2611,0,0
190584,5,2611,0,0
190604,5,2611,0,0
190624,5,2611,0,0
190644,5,2611,0,0
190664,5,2610,0,0
190684,5,2610,0,0
190704,5,2610,0,0
190724,5,2610,0,0
190744,5,2610,0,0
190764,5,2610,0,0
190784,5,2610,0,0
190804,5,2610,0,0
190824,5,2609,0,0
190844,5,2609,0,0
190864,5,2609,0,0
190884,5,2609,0,0
190904,5,2609,0,0
190924,5,2609,0,0
190944,5,2609,0,0
190964,5,2609,0,0
190984,5,2609,0,0
191004,5,2609,0,0
191024,5,2608,0,0
191044,5,2608,0,0
191064,5,2608,0,0
191084,5,2608,0,0
191104,5,2608,0,0
191124,5,2608,0,0
191144,5,2608,0,0
191164,5,2607,0,0
191184,5,2607,0,0
191204,5,2607,0,0
191224,5,2607,0,0
191244,5,2607,0,0
191264,5,2607,0,0
191284,5,2607,0,0
191304,5,2607,0,0
191324,5,2607,0,0
191344,5,2607,0,0
191364,5,2607,0,0
191384,5,2607,0,0
191404,5,2607,0,0
191424,5,2607,0,0
191444,5,2606,0,0
191464,5,2606,0,0
191484,5,2606,0,0
191504,5,2606,0,0
191524,5,2606,0,0
191544,5,2606,0,0
191564,5,2606,0,0
191584,5,2606,0,0
191604,5,2606,0,0
191624,5,2606,0,0
191644,5,2606,0,0
191664,5,2605,0,0
191684,5,2605,0,0
191704,5,2605,0,0
191724,5,2605,0,0
191744,5,2605,0,0
191764,5,2605,0,0
191784,5,2605,0,0
191804,5,2605,0,0
191824,5,2604,0,0
191844,5,2604,0,0
191864,5,2604,0,0
191884,5,2604,0,0
191904,5,2604,0,0
191924,5,2604,0,0
191944,5,2603,0,0
191964,5,2603,0,0
191984,5,2603,0,0
192004,5,2603,0,0
192024,5,2603,0,0
192044,5,2603,0,0
192064,5,2603,0,0
192084,5,2602,0,0
192104,5,2602,0,0
192124,5,2602,0,0
192144,5,2602,0,0
192164,5,2602,0,0
192184,5,2601,0,0
192204,5,2601,0,0
192224,5,2601,0,0
192244,5,2601,0,0
192264,5,2601,0,0
192284,5,2601,0,0
192304,5,2601,0,0
192324,5,2601,0,0
192344,5,2601,0,0
192364,5,2600,0,0
192384,5,2600,0,0
192404,5,2600,0,0
192424,5,2600,0,0
192444,5,2600,0,0
192464,5,2600,0,0
192484,5,2600,0,0
192504,5,2600,0,0
192524,5,2600,0,0
192544,5,2600,0,0
192564,5,2600,0,0
192584,5,2599,0,0
192604,5,2599,0,0
192624,5,2599,0,0
192644,5,2599,0,0
192664,5,2599,0,0
192684,5,2599,0,0
192704,5,2598,0,0
192724,5,2599,0,0
192744,5,2598,0,0
192764,5,2598,0,0
192784,5,2598,0,0
192804,5,2598,0,0
192824,5,2598,0,0
192844,5,2598,0,0
192864,5,2598,0,0
192884,5,2598,0,0
192904,5,2597,0,0
192924,5,2597,0,0
192944,5,2597,0,0
192964,5,2597,0,0
192984,5,2597,0,0
193004,5,2597,0,0
193024,5,2596,0,0
193044,5,2596,0,0
193064,5,2596,0,0
193084,5,2596,0,0
193104,5,2596,0,0
193124,5,2596,0,0
193144,5,2596,0,0
193164,5,2596,0,0
193184,5,2596,0,0
193204,5,2595,0,0
193224,5,2595,0,0
193244,5,2595,0,0
193264,5,2595,0,0
193284,5,2595,0,0
193304,5,2595,0,0
193324,5,2595,0,0
193344,5,2595,0,0
193364,5,2594,0,0
193384,5,2594,0,0
193404,5,2594,0,0
193424,5,2594,0,0
193444,5,2594,0,0
193464,5,2594,0,0
193484,5,2594,0,0
193504,5,2594,0,0
193524,5,2594,0,0
193544,5,2594,0,0
193564,5,2594,0,0
193584,5,2594,0,0
193604,5,2593,0,0
193624,5,2593,0,0
193644,5,2593,0,0
193664,5,2593,0,0
193684,5,2593,0,0
193704,5,2593,0,0
193724,5,2593,0,0
193744,5,2593,0,0
193764,5,2593,0,0
193784,5,2592,0,0
193804,5,2593,0,0
193824,5,2592,0,0
193844,5,2592,0,0
193864,5,2592,0,0
193884,5,2592,0,0
193904,5,2592,0,0
193924,5,2592,0,0
193944,5,2592,0,0
193964,5,2592,0,0
193984,5,2592,0,0
194004,5,2592,0,0
194024,5,2592,0,0
194044,5,2592,0,0
194064,5,2592,0,0
194084,5,2591,0,0
194104,5,2591,0,0
194124,5,2591,0,0
194144,5,2591,0,0
194164,5,2591,0,0
194184,5,2591,0,0
194204,5,2591,0,0
194224,5,2591,0,0
194244,5,2591,0,0
194264,5,2591,0,0
194284,5,2591,0,0
194304,5,2590,0,0
194324,5,2590,0,0
194344,5,2590,0,0
194364,5,2590,0,0
194384,5,2590,0,0
194404,5,2590,0,0
194424,5,2590,0,0
194444,5,2590,0,0
194464,5,2590,0,0
194484,5,2590,0,0
194504,5,2589,0,0
194524,5,2589,0,0
194544,5,2589,0,0
194564,5,2589,0,0
194584,5,2589,0,0
194604,5,2589,0,0
194624,5,2589,0,0
194644,5,2589,0,0
194664,5,2589,0,0
194684,5,2589,0,0
194704,5,2588,0,0
194724,5,2588,0,0
194744,5,2588,0,0
194764,5,2588,0,0
194784,5,2588,0,0
194804,5,2588,0,0
194824,5,2587,0,0
194844,5,2587,0,0
194864,5,2587,0,0
194884,5,2587,0,0
194904,5,2587,0,0
194924,5,2587,0,0
194944,5,2586,0,0
194964,5,2586,0,0
194984,5,2586,0,0
195004,5,2586,0,0
195024,5,2586,0,0
195044,5,2586,0,0
195064,5,2585,0,0
195084,5,2585,0,0
195104,5,2585,0,0
195124,5,2585,0,0
195144,5,2585,0,0
195164,5,2585,0,0
195184,5,2585,0,0
195204,5,2584,0,0
195224,5,2584,0,0
195244,5,2584,0,0
195264,5,2584,0,0
195284,5,2584,0,0
195304,5,2584,0,0
195324,5,2584,0,0
195344,5,2584,0,0
195364,5,2584,0,0
195384,5,2583,0,0
195404,5,2583,0,0
195424,5,2583,0,0
195444,5,2583,0,0
195464,5,2583,0,0
195484,5,2583,0,0
195504,5,2583,0,0
195524,5,2583,0,0
195544,5,2583,0,0
195564,5,2583,0,0
195584,5,2583,0,0
195604,5,2582,0,0
195624,5,2582,0,0
195644,5,2582,0,0
195664,5,2582,0,0
195684,5,2582,0,0
195704,5,2582,0,0
195724,5,2582,0,0
195744,5,2582,0,0
195764,5,2582,0,0
195784,5,2582,0,0
195804,5,2582,0,0
195824,5,2582,0,0
195844,5,2582,0,0
195864,5,2582,0,0
195884,5,2581,0,0
195904,5,2581,0,0
195924,5,2581,0,0
195944,5,2581,0,0
195964,5,2581,0,0
195984,5,2581,0,0
196004,5,2581,0,0
196024,5,2580,0,0
196044,5,2580,0,0
196064,5,2580,0,0
196084,5,2580,0,0
196104,5,2580,0,0
196124,5,2580,0,0
196144,5,2580,0,0
196164,5,2580,0,0
196184,5,2579,0,0
196204,5,2579,0,0
196224,5,2579,0,0
196244,5,2579,0,0
196264,5,2579,0,0
196284,5,2579,0,0
196304,5,2579,0,0
196324,5,2579,0,0
196344,5,2579,0,0
196364,5,2579,0,0
196384,5,2578,0,0
196404,5,2578,0,0
196424,5,2578,0,0
196444,5,2578,0,0
196464,5,2578,0,0
196484,5,2578,0,0
196504,5,2577,0,0
196524,5,2577,0,0
196544,5,2577,0,0
196564,5,2577,0,0
196584,5,2577,0,0
196604,5,2576,0,0
196624,5,2576,0,0
196644,5,2576,0,0
196664,5,2576,0,0
196684,5,2576,0,0
196704,5,2576,0,0
196724,5,2576,0,0
196744,5,2576,0,0
196764,5,2576,0,0
196784,5,2575,0,0
196804,5,2575,0,0
196824,5,2575,0,0
196844,5,2575,0,0
196864,5,2575,0,0
196884,5,2575,0,0
196904,5,2575,0,0
196924,5,2575,0,0
196944,5,2575,0,0
196964,5,2574,0,0
196984,5,2574,0,0
197004,5,2574,0,0
197024,5,2574,0,0
197044,5,2574,0,0
197064,5,2574,0,0
197084,5,2574,0,0
197104,5,2574,0,0
197124,5,2574,0,0
197144,5,2574,0,0
197164,5,2574,0,0
197184,5,2574,0,0
197204,5,2574,0,0
197224,5,2574,0,0
197244,5,2573,0,0
197264,5,2573,0,0
197284,5,2573,0,0
197304,5,2573,0,0
197324,5,2573,0,0
197344,5,2573,0,0
197364,5,2573,0,0
197384,5,2573,0,0
197404,5,2573,0,0
197424,5,2573,0,0
197444,5,2572,0,0
197464,5,2572,0,0
197484,5,2572,0,0
197504,5,2572,0,0
197524,5,2572,0,0
197544,5,2572,0,0
197564,5,2572,0,0
197584,5,2571,0,0
197604,5,2572,0,0
197624,5,2571,0,0
197644,5,2571,0,0
197664,5,2571,0,0
197684,5,2571,0,0
197704,5,2571,0,0
197724,5,2571,0,0
197744,5,2571,0,0
197764,5,2571,0,0
197784,5,2570,0,0
197804,5,2570,0,0
197824,5,2570,0,0
197844,5,2570,0,0
197864,5,2570,0,0
197884,5,2570,0,0
197904,5,2570,0,0
197924,5,2570,0,0
197944,5,2569,0,0
197964,5,2569,0,0
197984,5,2569,0,0
198004,5,2569,0,0
198024,5,2569,0,0
198044,5,2569,0,0
198064,5,2569,0,0
198084,5,2568,0,0
198104,5,2568,0,0
198124,5,2568,0,0
198144,5,2568,0,0
198164,5,2568,0,0
198184,5,2568,0,0
198204,5,2568,0,0
198224,5,2568,0,0
198244,5,2567,0,0
198264,5,2567,0,0
198284,5,2567,0,0
198304,5,2567,0,0
198324,5,2567,0,0
198344,5,2567,0,0
198364,5,2567,0,0
198384,5,2567,0,0
198404,5,2567,0,0
198424,5,2566,0,0
198444,5,2566,0,0
198464,5,2566,0,0
198484,5,2566,0,0
198504,5,2566,0,0
198524,5,2566,0,0
198544,5,2566,0,0
198564,5,2566,0,0
198584,5,2566,0,0
198604,5,2566,0,0
198624,5,2565,0,0
198644,5,2565,0,0
198664,5,2565,0,0
198684,5,2565,0,0
198704,5,2565,0,0
198724,5,2565,0,0
198744,5,2565,0,0
198764,5,2565,0,0
198784,5,2565,0,0
198804,5,2565,0,0
198824,5,2565,0,0
198844,5,2564,0,0
198864,5,2564,0,0
198884,5,2564,0,0
198904,5,2564,0,0
198924,5,2564,0,0
198944,5,2564,0,0
198964,5,2564,0,0
198984,5,2564,0,0
199004,5,2564,0,0
199024,5,2563,0,0
199044,5,2563,0,0
199064,5,2563,0,0
199084,5,2563,0,0
199104,5,2563,0,0
199124,5,2563,0,0
199144,5,2562,0,0
199164,5,2562,0,0
199184,5,2562,0,0
199204,5,2562,0,0
199224,5,2562,0,0
199244,5,2562,0,0
199264,5,2562,0,0
199284,5,2562,0,0
199304,5,2562,0,0
199324,5,2562,0,0
199344,5,2561,0,0
199364,5,2561,0,0
199384,5,2561,0,0
199404,5,2561,0,0
199424,5,2561,0,0
199444,5,2561,0,0
199464,5,2561,0,0
199484,5,2561,0,0
199504,5,2561,0,0
199524,5,2561,0,0
199544,5,2561,0,0
199564,5,2560,0,0
199584,5,2560,0,0
199604,5,2560,0,0
199624,5,2560,0,0
199644,5,2560,0,0
199664,5,2560,0,0
199684,5,2560,0,0
199704,5,2560,0,0
199724,5,2560,0,0
199744,5,2560,0,0
199764,5,2559,0,0
199784,5,2559,0,0
199804,5,2559,0,0
199824,5,2559,0,0
199844,5,2559,0,0
199864,5,2559,0,0
199884,5,2558,0,0
199904,5,2558,0,0
199924,5,2558,0,0
199944,5,2558,0,0
199964,5,2558,0,0
199984,5,2558,0,0
200004,5,2558,0,0
200024,5,2558,0,0
200044,5,2557,0,0
200064,5,2557,0,0
200084,5,2557,0,0
200104,5,2557,0,0
200124,5,2557,0,0
200144,5,2557,0,0
200164,5,2557,0,0
200184,5,2557,0,0
200204,5,2557,0,0
200224,5,2556,0,0
200244,5,2556,0,0
200264,5,2556,0,0
200284,5,2556,0,0
200304,5,2556,0,0
200324,5,2556,0,0
200344,5,2556,0,0
200364,5,2556,0,0
200384,5,2555,0,0
200404,5,2555,0,0
200424,5,2555,0,0
200444,5,2555,0,0
200464,5,2555,0,0
200484,5,2555,0,0
200504,5,2555,0,0
200524,5,2555,0,0
200544,5,2555,0,0
200564,5,2555,0,0
200584,5,2555,0,0
200604,5,2554,0,0
200624,5,2554,0,0
200644,5,2554,0,0
200664,5,2554,0,0
200684,5,2554,0,0
200704,5,2554,0,0
200724,5,2554,0,0
200744,5,2554,0,0
200764,5,2554,0,0
200784,5,2553,0,0
200804,5,2553,0,0
200824,5,2553,0,0
200844,5,2553,0,0
200864,5,2553,0,0
200884,5,2553,0,0
200904,5,2553,0,0
200924,5,2553,0,0
200944,5,2553,0,0
200964,5,2552,0,0
200984,5,2552,0,0
201004,5,2552,0,0
201024,5,2552,0,0
201044,5,2552,0,0
201064,5,2552,0,0
201084,5,2552,0,0
201104,5,2552,0,0
201124,5,2551,0,0
201144,5,2551,0,0
201164,5,2551,0,0
201184,5,2551,0,0
201204,5,2551,0,0
201224,5,2551,0,0
201244,5,2551,0,0
201264,5,2551,0,0
201284,5,2551,0,0
201304,5,2550,0,0
201324,5,2550,0,0
201344,5,2550,0,0
201364,5,2550,0,0
201384,5,2550,0,0
201404,5,2550,0,0
201424,5,2550,0,0
201444,5,2550,0,0
201464,5,2550,0,0
201484,5,2550,0,0
201504,5,2549,0,0
201524,5,2549,0,0
201544,5,2549,0,0
201564,5,2549,0,0
201584,5,2549,0,0
201604,5,2549,0,0
201624,5,2549,0,0
201644,5,2548,0,0
201664,5,2548,0,0
201684,5,2548,0,0
201704,5,2548,0,0
201724,5,2548,0,0
201744,5,2548,0,0
201764,5,2548,0,0
201784,5,2548,0,0
201804,5,2548,0,0
201824,5,2548,0,0
201844,5,2547,0,0
201864,5,2547,0,0
201884,5,2547,0,0
201904,5,2547,0,0
201924,5,2547,0,0
201944,5,2547,0,0
201964,5,2547,0,0
201984,5,2547,0,0
202004,5,2547,0,0
202024,5,2547,0,0
202044,5,2547,0,0
202064,5,2547,0,0
202084,5,2546,0,0
202104,5,2546,0,0
202124,5,2546,0,0
202144,5,2546,0,0
202164,5,2546,0,0
202184,5,2546,0,0
202204,5,2546,0,0
202224,5,2546,0,0
202244,5,2546,0,0
202264,5,2546,0,0
202284,5,2545,0,0
202304,5,2545,0,0
202324,5,2545,0,0
202344,5,2545,0,0
202364,5,2545,0,0
202384,5,2545,0,0
202404,5,2545,0,0
202424,5,2545,0,0
202444,5,2545,0,0
202464,5,2544,0,0
202484,5,2544,0,0
202504,5,2544,0,0
202524,5,2544,0,0
202544,5,2544,0,0
202564,5,2544,0,0
202584,5,2544,0,0
202604,5,2544,0,0
202624,5,2543,0,0
202644,5,2543,0,0
202664,5,2543,0,0
202684,5,2543,0,0
202704,5,2543,0,0
202724,5,2543,0,0
202744,5,2543,0,0
202764,5,2543,0,0
202784,5,2543,0,0
202804,5,2542,0,0
202824,5,2542,0,0
202844,5,2542,0,0
202864,5,2542,0,0
202884,5,2542,0,0
202904,5,2542,0,0
202924,5,2541,0,0
202944,5,2541,0,0
202964,5,2541,0,0
202984,5,2541,0,0
203004,5,2541,0,0
203024,5,2540,0,0
203044,5,2540,0,0
203064,5,2540,0,0
203084,5,2540,0,0
203104,5,2540,0,0
203124,5,2540,0,0
203144,5,2540,0,0
203164,5,2540,0,0
203184,5,2539,0,0
203204,5,2539,0,0
203224,5,2539,0,0
203244,5,2539,0,0
203264,5,2539,0,0
203284,5,2539,0,0
203304,5,2539,0,0
203324,5,2539,0,0
203344,5,2539,0,0
203364,5,2539,0,0
203384,5,2539,0,0
203404,5,2539,0,0
203424,5,2539,0,0
203444,5,2538,0,0
203464,5,2538,0,0
203484,5,2538,0,0
203504,5,2538,0,0
203524,5,2538,0,0
203544,5,2538,0,0
203564,5,2538,0,0
203584,5,2538,0,0
203604,5,2538,0,0
203624,5,2538,0,0
203644,5,2538,0,0
203664,5,2538,0,0
203684,5,2537,0,0
203704,5,2537,0,0
203724,5,2537,0,0
203744,5,2537,0,0
203764,5,2537,0,0
203784,5,2537,0,0
203804,5,2537,0,0
203824,5,2537,0,0
203844,5,2537,0,0
203864,5,2537,0,0
203884,5,2536,0,0
203904,5,2536,0,0
203924,5,2536,0,0
203944,5,2536,0,0
203964,5,2536,0,0
203984,5,2536,0,0
204004,5,2536,0,0
204024,5,2536,0,0
204044,5,2536,0,0
204064,5,2535,0,0
204084,5,2535,0,0
204104,5,2535,0,0
204124,5,2535,0,0
204144,5,2535,0,0
204164,5,2535,0,0
204184,5,2535,0,0
204204,5,2535,0,0
204224,5,2535,0,0
204244,5,2535,0,0
204264,5,2535,0,0
204284,5,2535,0,0
204304,5,2535,0,0
204324,5,2534,0,0
204344,5,2534,0,0
204364,5,2534,0,0
204384,5,2534,0,0
204404,5,2534,0,0
204424,5,2534,0,0
204444,5,2533,0,0
204464,5,2533,0,0
204484,5,2533,0,0
204504,5,2533,0,0
204524,5,2533,0,0
204544,5,2533,0,0
204564,5,2532,0,0
204584,5,2532,0,0
204604,5,2532,0,0
204624,5,2532,0,0
204644,5,2532,0,0
204664,5,2532,0,0
204684,5,2531,0,0
204704,5,2531,0,0
204724,5,2531,0,0
204744,5,2531,0,0
204764,5,2531,0,0
204784,5,2531,0,0
204804,5,2531,0,0
204824,5,2531,0,0
204844,5,2530,0,0
204864,5,2530,0,0
204884,5,2530,0,0
204904,5,2530,0,0
204924,5,2530,0,0
204944,5,2530,0,0
204964,5,2530,0,0
204984,5,2530,0,0
205004,5,2530,0,0
205024,5,2530,0,0
205044,5,2530,0,0
205064,5,2530,0,0
205084,5,2530,0,0
205104,5,2530,0,0
205124,5,2529,0,0
205144,5,2529,0,0
205164,5,2529,0,0
205184,5,2529,0,0
205204,5,2529,0,0
205224,5,2529,0,0
205244,5,2529,0,0
205264,5,2529,0,0
205284,5,2529,0,0
205304,5,2529,0,0
205324,5,2529,0,0
205344,5,2529,0,0
205364,5,2529,0,0
205384,5,2528,0,0
205404,5,2528,0,0
205424,5,2528,0,0
205444,5,2528,0,0
205464,5,2528,0,0
205484,5,2527,0,0
205504,5,2527,0,0
205524,5,2527,0,0
205544,5,2527,0,0
205564,5,2527,0,0
205584,5,2527,0,0
205604,5,2527,0,0
205624,5,2527,0,0
205644,5,2526,0,0
205664,5,2526,0,0
205684,5,2526,0,0
205704,5,2526,0,0
205724,5,2526,0,0
205744,5,2526,0,0
205764,5,2526,0,0
205784,5,2525,0,0
205804,5,2525,0,0
205824,5,2525,0,0
205844,5,2525,0,0
205864,5,2525,0,0
